0,4.259224,-2.548356,8.606983,3.834203,-3.052255,8.494293,109056976237
1,4.189832,-2.512464,8.626125,3.907138,-2.920699,8.507301,109057076213
2,4.240082,-2.545963,8.695518,3.952891,-2.820210,8.520061,109057176189
3,4.275974,-2.512464,8.721838,3.987329,-2.739004,8.530501,109057276164
4,4.256832,-2.567499,8.729016,4.025074,-2.677966,8.532155,109057376140
5,4.357330,-2.605784,8.729016,4.040745,-2.632415,8.538920,109057476115
6,4.345366,-2.500499,8.647661,4.067148,-2.593741,8.538219,109057576091
7,4.338188,-2.565106,8.662018,4.097987,-2.550320,8.536553,109057676067
8,4.290331,-2.507678,8.678767,4.123379,-2.525811,8.531612,109057776042
9,4.278367,-2.543570,8.738588,4.105705,-2.462543,8.558589,109057876018
10,4.321437,-2.239682,8.918050,4.077213,-2.414489,8.585858,109057975993
11,4.536791,-2.005185,8.946764,4.026515,-2.303997,8.639975,109058075969
12,3.974478,-1.485943,8.829515,4.047443,-2.220537,8.652040,109058175944
13,3.125026,-0.856631,8.688338,3.982010,-2.118044,8.707920,109058275920
14,2.979064,-0.729811,8.915657,3.807273,-1.925179,8.829991,109058375896
15,2.751746,-0.906880,9.535398,3.632865,-1.749825,8.939283,109058475871
16,3.804588,-1.763510,10.064213,3.412637,-1.590371,9.055110,109058575847
17,4.465007,-3.091527,9.568897,3.397515,-1.511817,9.074232,109058675822
18,3.625126,-2.048256,8.764909,3.361369,-1.541408,9.082711,109058775798
19,3.223132,-0.993021,8.444271,3.351069,-1.604837,9.075528,109058875774
20,2.586641,-1.572084,7.570890,3.621545,-1.720916,8.949483,109058975749
21,3.043670,-1.952543,8.544770,4.196712,-2.089507,8.613476,109059075725
22,3.352344,-3.333202,8.228917,4.724443,-2.363167,8.262292,109059175700
23,3.292524,-3.000600,7.812566,5.216386,-2.872684,7.791494,109059275676
24,5.752346,-1.928615,6.319445,6.155766,-3.152376,6.952658,109059376651
25,12.689137,-3.172883,3.984050,7.676916,-2.751543,5.446499,109059476627
