0,-0.440279,-4.031906,9.226725,-0.363116,-3.265632,9.239815,106030696255
1,-0.466600,-3.847659,9.162118,-0.373789,-3.282548,9.233393,106030796231
2,-1.239482,-4.797609,8.255238,-0.431374,-3.511989,9.146050,106030896207
3,-1.634298,-4.465007,8.066205,-0.721883,-3.961045,8.942001,106030996182
4,-4.589434,-5.773881,6.065805,-1.313289,-4.217828,8.755318,106031096159
5,-5.343173,-6.465407,5.532206,-2.853832,-4.194169,8.392554,106031196133
6,-6.171089,-4.919643,5.953342,-5.203377,-3.750026,7.418393,106031296109
7,-7.085148,-3.500700,5.206782,-7.110791,-3.048441,6.026114,106031396085
8,-10.301102,-0.413958,2.658426,-8.500792,-2.157512,4.387718,106031496060
9,-13.074384,0.004786,3.964907,-9.446712,-0.585303,2.566600,106031596036
10,-11.076375,-0.961915,2.014757,-9.642426,-0.191910,1.776841,106031696011
11,-9.114261,-1.770689,5.146961,-9.747717,-0.587567,0.898424,106031795987
12,-8.788837,-3.677768,5.185246,-9.682653,-1.062798,1.134487,106031895962
13,-9.891929,-0.299103,4.654040,-9.446334,-1.894778,1.829475,106031995938
14,-12.780065,0.413958,1.962115,-8.964272,-2.224551,3.295993,106032095914
15,-13.280167,-3.058028,2.139183,-8.746844,-1.934311,3.990179,106032195889
16,-14.639289,-4.857430,1.679761,-7.861053,-2.523431,5.292120,106032295865
17,-9.607183,-3.366701,0.658026,-6.570810,-3.557261,6.351436,106032395840
18,-7.544570,-2.194218,0.473779,-6.252840,-4.828841,5.809876,106032495816
19,-4.572684,-1.301696,1.581656,-6.651927,-5.313206,4.867452,106032595792
20,-6.888937,1.179662,1.138984,-8.085417,-4.478732,3.276795,106032695767
21,-17.388643,-2.088934,0.593420,-9.771009,0.136858,0.824028,106032795743
22,-17.706886,-4.230510,-0.325424,-6.011196,7.742288,-0.304773,106032895718
23,-14.249258,-1.210768,1.251446,-9.208860,3.370112,0.098053,106032995694
24,-10.420743,-5.161318,0.153141,-3.627023,8.976299,1.562412,106033095669
25,-7.621140,-2.390430,-0.124427,-5.273458,8.140292,1.447985,106033195645
26,-9.690931,2.883351,1.069592,-7.533318,6.268856,0.347774,106033295621
27,-10.526026,-0.224925,-3.158526,-9.750686,1.044910,0.051769,106033395596
28,-12.349358,-2.189433,-2.132005,-9.797479,0.423646,-0.017621,106033495572
29,-16.098909,-2.586641,-3.658626,-9.552681,-1.847086,1.226762,106033595547
30,-14.096118,-3.235096,-0.327817,-8.463309,-3.788545,3.192133,106033695523
31,-10.033106,-3.251846,-0.021535,-7.048499,-5.103008,4.521986,106033795499
32,-6.386444,-0.552742,1.399801,-6.626850,-5.732379,4.403985,106033895474
33,-7.683353,-3.883551,0.380459,-7.334222,-5.165372,3.962133,106033995450
34,-8.204988,-2.866602,0.825524,-8.547322,-4.242034,2.262481,106034095425
35,-10.102496,-1.837688,-0.681954,-7.392992,-6.231639,1.637290,106034195401
36,-14.641682,-2.395216,-2.069792,-8.413137,-5.020570,-0.428224,106034295376
37,-15.383456,-2.251646,-2.488536,-9.749425,-0.107861,-1.052358,106034395353
38,-15.627523,-0.684347,-4.230510,-9.660997,1.681668,-0.086683,106034496327
39,-9.434900,0.856631,-1.272982,-9.492633,2.404327,0.528701,106034596303
40,-7.121039,1.928615,0.198604,-9.382797,2.366200,1.592040,106034696279
41,-7.446464,-1.852045,1.395016,-9.249976,2.489249,2.100466,106034796254
42,-8.903693,-0.799203,2.179861,-9.632087,1.797787,0.401553,106034896230
43,-12.648461,-0.193819,1.129412,-9.749096,-0.031002,-1.060445,106034996206
44,-16.639688,-1.071985,-1.959722,-9.571591,-1.975037,-0.808857,106035096181
45,-16.110876,-0.739382,-2.914458,-5.626302,-8.030981,-0.135828,106035196157
46,-12.636496,-0.287139,-1.548156,-5.633054,-8.013444,0.473081,106035296133
47,-7.946564,0.380459,1.119841,-5.217822,-8.267238,0.772980,106035396108
48,-4.465007,0.196211,3.294917,-6.445537,-7.194140,1.694044,106035496083
49,-5.711668,-0.748954,1.198804,-7.219201,-6.375494,1.845695,106035596060
50,-14.237295,-2.323431,-1.119841,-8.078449,-5.460146,1.046831,106035696034
51,-14.153545,-2.469393,-1.636691,-9.447305,2.580476,0.509863,106035796010
52,-12.543176,-2.531606,-2.868994,-9.652902,1.726603,0.103470,106035895987
53,-12.145968,-4.101298,-1.160519,-9.475946,2.453382,0.598119,106035995961
54,-10.200603,-2.663212,-0.459422,-9.469140,2.495116,0.529303,106036095937
55,-11.674582,-4.486543,0.155533,-9.644737,1.770807,-0.116930,106036195913
56,-12.081362,-4.634897,-1.093520,-9.769244,0.269718,-0.812103,106036295888
57,-16.919647,-1.966900,-4.223332,-7.924102,-5.776914,0.079073,106036395864
58,-17.814566,0.066999,-2.794817,-8.236564,-4.926579,2.014503,106036495839
59,-9.860823,-0.062213,-0.930808,-7.137894,-5.817036,3.373863,106036595815
0,-4.199404,2.400001,0.122034,-6.860006,-6.416489,2.817689,106036695790
1,-6.269196,0.748954,-0.227318,-7.357985,-6.177890,1.965735,106036795767
2,-11.418550,-1.574477,0.758525,-8.425615,-5.008893,0.300636,106036895742
3,-13.713267,1.945365,1.866402,-9.653042,-1.293248,-1.147463,106036995718
4,-14.344972,-3.378666,3.084348,-9.628980,0.560044,-1.771861,106037095694
5,-12.203396,-3.081956,5.178068,-9.609042,0.498615,-1.894220,106037195668
6,-12.677175,-4.084548,2.916851,-9.732224,-0.778023,-0.921352,106037295644
7,-16.065411,-0.650848,1.313660,-9.777892,-0.578666,0.477871,106037395620
8,-16.134804,0.679562,-1.976472,-9.413329,-1.228245,2.459884,106037495595
9,-7.587641,2.861816,2.170290,-8.458269,-1.787983,4.629383,106037595571
10,-3.414558,3.160919,2.550749,-8.443636,-1.099020,4.864930,106037695546
11,-2.845066,4.953143,1.761117,-9.016824,0.324539,3.842129,106037795522
12,-8.726624,2.445465,2.210968,-9.267472,0.352189,3.187524,106037895500
13,-13.538590,-6.625726,8.592626,-9.288628,2.736044,1.551076,106037995474
14,-16.472191,-1.923829,1.605584,-8.795362,4.329843,0.253917,106038095449
15,-13.452450,-3.804588,2.952743,0.070061,9.790874,-0.551584,106038196425
16,-10.825130,-3.596412,4.153940,-1.324147,9.680338,-0.841479,106038296399
17,-11.093125,-3.038885,2.244468,-1.573893,9.639781,-0.876282,106038396375
18,-14.182260,-1.629512,1.150948,-8.856550,4.190115,-0.418135,106038496351
19,-13.651052,-1.160519,-0.430708,-9.675690,1.571179,0.287768,106038596326
20,-14.208582,-0.301496,0.167498,-9.595102,-0.809733,1.857076,106038696302
21,-11.442478,-0.413958,-0.423530,-8.907575,-1.633312,3.762683,106038797277
22,-4.242475,1.804188,2.270789,-8.089959,-2.141418,5.112463,106038897253
23,-5.079963,-0.397209,4.007978,-8.385921,-1.005215,4.983600,106038997228
24,-7.728817,3.086741,3.038885,-8.268679,-0.968231,5.182843,106039097204
25,-9.178867,5.534599,2.356930,-9.691422,0.195660,1.486087,106039197179
26,-9.466006,-1.127020,5.429315,-9.583029,1.290885,-1.633877,106039297155
27,-10.080962,-1.543371,2.151148,-6.734458,5.033540,-5.047865,106039397131
28,-10.329816,-4.271189,4.900501,-8.676073,3.826060,-2.501481,106039497106
29,-13.428520,-5.917450,3.517449,-8.947525,3.039957,-2.621228,106039597082
30,-16.017555,-3.909872,1.849652,-9.366124,2.221333,-1.873975,106039697057
31,-12.071791,1.691726,1.892723,-9.707635,-0.270860,1.363393,106039797033
32,-9.793823,-0.035892,3.804588,-9.236536,-0.541916,3.250093,106039897009
33,-8.762517,1.069592,-1.696511,-8.583802,-2.796033,3.830264,106039996984
34,-3.381058,-2.093720,-0.270389,-8.399775,-3.540574,3.616423,106040096960
35,-4.646862,-0.476172,8.135597,-8.943192,-3.125277,2.534234,106040196935
36,-19.566111,1.639083,-2.715853,-9.053528,-1.948309,3.226160,106040296911
37,-18.513268,-3.385844,-2.876173,-9.225451,-0.194065,3.320209,106040396886
38,-10.530812,-7.838887,0.662812,-9.112520,1.471247,3.311764,106040496862
39,-8.257630,-5.606383,-0.995414,-9.185815,1.079105,3.259865,106040596838
40,-8.518449,-5.216353,-0.480957,-9.472369,-1.408668,2.111934,106040696813
41,-13.737194,-4.532006,-0.181855,-8.906225,-3.898820,1.284031,106040796789
42,-16.235302,-1.797010,-0.995414,-8.906549,-3.925113,1.198851,106040896764
43,-13.167704,-0.844666,-2.495714,-9.148725,-3.356479,1.097846,106040996740
44,-10.423136,-3.483950,-2.072184,-9.104727,-3.244515,1.657548,106041096716
45,-8.650054,-1.387837,1.914258,-8.237682,-2.213984,4.838311,106041196691
46,-9.004191,5.560920,-0.772882,-9.422467,-2.274285,-1.488329,106041296667
47,-6.611369,1.619941,5.570491,-9.727100,-1.181305,-0.398026,106041396642
48,-9.980463,3.510271,6.867401,-9.395084,-1.923914,-2.049712,106041496618
49,-8.386844,1.459622,1.952543,-9.353808,-0.689763,-2.863718,106041596594
50,-7.886744,2.349752,-2.842674,-9.806104,-0.097666,0.034307,106041696569
51,-12.878171,-0.179462,4.290331,-7.832253,4.903584,-3.283453,106041796545
52,-11.093125,-9.377472,4.699504,-4.925327,7.710809,-3.529159,106041896520
53,-14.730216,-6.561120,2.294717,-2.865285,6.866371,-6.388543,106041996496
54,-12.437892,1.550549,1.325624,-8.984037,1.899712,-3.442172,106042096471
55,-11.444871,3.194418,-5.197211,-8.635622,2.609638,3.845283,106042196447
56,-7.929814,2.450250,-1.914258,-8.355810,3.812914,3.436933,106042296423
57,-6.991827,3.395415,2.459821,-8.343121,4.501799,2.509288,106042396398
58,-9.131011,5.084748,2.584249,-8.191657,4.724922,2.596584,106042496374
59,-10.935200,3.907479,-0.184247,-8.641290,3.582946,2.942956,106042596349
0,-8.350951,5.268995,-1.416551,-8.842560,2.117322,3.673755,106042696325
1,-11.507084,0.296710,-2.519642,-9.190024,2.929314,-1.770015,106042796301
2,-10.013963,-4.067799,-3.357130,-9.251282,3.237352,-0.322075,106042896276
3,-9.016156,-5.312066,7.726424,-8.602988,4.670811,-0.585240,106042996252
4,-11.566904,-2.933600,-0.512064,-8.990772,3.887398,-0.473858,106043097227
5,-13.332808,-3.823731,-1.160519,-9.275130,2.982345,-1.117124,106043197203
6,-15.144175,-5.422136,-2.888137,-9.687494,1.074204,-1.081167,106043297178
7,-12.902101,2.833102,-2.325824,-9.767218,-0.340006,0.810091,106043397154
8,-7.740781,2.689533,1.562513,-9.385438,0.655916,2.766534,106043497129
9,-6.422336,3.905087,3.096312,-9.363171,0.390096,2.889507,106043597105
10,-9.176475,-4.149154,-1.890330,-6.750041,-0.545406,7.092945,106043697081
11,-8.343772,-5.429315,6.197411,-9.184198,-2.089833,2.730106,106043797056
12,-9.784252,-3.866802,1.277767,-8.395894,-4.056339,3.037345,106043897032
13,-11.038091,-1.421337,-0.674776,-7.999881,-4.468098,3.494051,106043997007
14,-12.332609,-2.419144,-2.541178,-8.306627,-2.970126,4.283536,106044096983
15,-13.696517,-3.426522,-1.653440,-8.941664,-0.261893,4.018512,106044196959
16,-13.330415,-6.230910,1.536192,-9.302077,1.446104,2.747821,106044296934
17,-8.913264,-6.470192,2.909672,-9.518923,1.498268,1.820904,106044396910
18,-13.933406,-1.299303,-1.000200,-9.458419,0.446200,2.551393,106044496885
19,-17.381464,-2.672783,-1.768296,-8.343504,0.517612,5.127222,106044596861
20,-15.031711,0.961915,-1.182054,-5.974588,1.966552,7.523786,106044696836
21,-3.086741,2.749353,1.799403,-3.183557,4.045499,8.346812,106044796812
22,-5.955735,1.067199,0.789631,-4.295228,3.414616,8.127841,106044896788
23,-8.417950,1.162912,1.548156,-6.995118,2.309384,6.473442,106044996763
24,-13.533805,1.335195,0.875773,-8.348650,2.197022,4.652260,106045096739
25,-16.493725,0.287139,-0.607777,-8.494869,1.850205,4.536995,106045196714
26,-15.876379,-3.701697,-2.199004,-3.613961,6.477197,-6.415262,106045296690
27,-13.124631,-3.706482,0.847059,-4.918572,7.312261,-4.302195,106045396666
28,-12.215360,-6.632904,0.942772,-6.897050,6.258770,-3.070649,106045496641
29,-12.323036,-2.952743,-2.057827,-9.263298,2.693635,-1.762390,106045596617
30,-16.685152,1.548156,-1.684547,-9.062550,-0.929940,3.629847,106045696592
31,-14.596218,-2.222932,-1.131805,-6.640409,-1.508366,7.056925,106045796568
32,-8.906086,0.361316,0.325424,-5.678303,-2.186720,7.690612,106045896543
