0,2.009971,-3.950550,8.941978,1.868866,-4.241458,8.642208,108426798127
1,2.031506,-3.871587,8.953942,1.884558,-4.153052,8.681646,108426898103
2,2.031506,-3.929015,9.028119,1.897236,-4.062882,8.721460,108426998078
3,2.021935,-3.888337,9.030513,1.903776,-4.003692,8.747370,108427098065
4,2.048256,-3.900301,9.023334,1.918024,-3.973680,8.757936,108427198040
5,1.954936,-3.883551,9.059227,1.941775,-3.979538,8.750038,108427298005
6,1.832902,-3.639483,9.090333,1.936775,-3.986491,8.747981,108427397981
7,1.895115,-3.507878,8.769694,1.930910,-3.981154,8.751707,108427497956
8,2.215754,-3.237489,8.812766,1.900033,-3.973087,8.762125,108427597932
9,1.737189,-5.077570,9.071191,1.905689,-3.927794,8.781297,108427697907
10,3.206382,-4.991428,8.126025,1.775500,-4.366047,8.599746,108427797883
11,2.498107,-5.369494,6.116055,1.887661,-5.250154,8.064924,108427897859
12,0.069392,-2.993421,4.622933,1.014501,-5.483797,8.066545,108427997834
13,-6.764510,-2.935993,2.376073,-1.174266,-7.233052,6.517242,108428097810
14,-18.965511,-5.056034,-1.698904,-3.742762,-7.962907,4.330615,108428197785
15,-16.211372,-3.175276,-1.397408,-5.339699,-7.505227,3.365942,108428297761
16,-11.586047,-4.515256,-1.040878,-6.515021,-6.562667,3.264396,108428397736
17,-10.741381,-4.261617,0.552742,-7.413022,-5.559566,3.210717,108428497712
18,-7.355537,-4.840680,1.619941,-7.633838,-5.197739,3.298244,108428597688
19,-10.145569,-3.194418,0.382852,-7.053153,-5.950297,3.319244,108428697663
20,-13.497912,-2.134398,-1.172483,-6.518860,-6.434249,3.503609,108428797642
21,-14.285151,-2.766103,-2.103291,-5.381394,-7.652007,2.942408,108428897614
22,-10.564312,-3.785445,-3.201597,-4.396134,-8.472490,2.249730,108428996590
23,-10.406385,-3.960121,-4.094120,-4.043981,-8.705628,2.007145,108429096566
24,-6.300302,-2.754139,-1.646262,-4.101455,-8.806883,1.336889,108429196541
25,-6.262017,-3.546163,-1.024128,0.994624,-9.694842,1.091392,108429297517
26,-10.258030,-3.792624,1.418944,-2.279807,-9.365259,1.806870,108429397492
27,-16.108482,-0.540778,0.904487,-5.406926,-8.161572,0.569460,108429497468
28,-10.956735,-3.637090,1.801795,-8.555230,-4.612945,-1.303520,108429597444
29,-13.801801,-2.414358,-1.765903,-9.668201,-1.479815,-0.711632,108429697419
30,-8.312666,-4.438686,-0.047856,-9.805831,0.126148,0.012054,108429797395
31,-6.970293,-3.409772,-0.387637,-9.761728,-0.936280,-0.049162,108429897370
32,-8.291130,-3.897908,0.033500,-9.528968,-2.269513,-0.467398,108429997346
33,-16.273586,-3.081956,-2.122434,-6.356843,-7.465427,0.168309,108430097321
34,-15.182461,-0.669990,-3.337988,-3.247582,-9.051794,1.920578,108430197297
35,-11.083554,-1.761117,-1.071985,-7.465256,-6.206945,1.383533,108430297273
36,-7.901100,-2.076970,-1.330409,-6.799114,-6.961854,1.214506,108430397248
37,-8.432307,-2.689533,-0.189033,-7.812341,-5.886443,0.698209,108430497224
38,-11.638690,-2.529213,0.626920,-4.394661,-8.684311,1.200034,108430597199
39,-9.198010,-0.698704,2.517249,-7.511298,-6.289158,0.444169,108430697175
40,-13.524234,-1.995614,-0.193819,-9.118519,-3.591190,-0.355465,108430797151
41,-13.399807,-6.709475,1.641476,-9.757897,-0.964077,-0.156128,108430897126
42,-7.271788,-5.469993,1.308874,-9.664101,1.662611,0.106168,108430997102
43,-8.231310,-2.493321,0.098106,-9.750836,-0.606414,0.850786,108431097077
44,-18.273987,-3.565305,-2.572284,-9.164555,-3.195414,1.403800,108431197053
45,-17.675781,-2.983850,-3.665804,-7.868936,-5.632737,1.588240,108431297028
46,-16.106089,-2.136791,-4.785645,1.026855,-9.640668,1.474269,108431398004
47,-11.152946,-2.667997,-3.156133,2.053532,-9.441205,1.678403,108431497979
48,-7.630712,-2.924029,-1.153341,1.200111,-9.520611,2.021904,108431597955
49,-9.272188,-2.376073,4.919643,-0.784484,-9.382689,2.742283,108431697931
50,-12.514462,0.863809,4.876573,-4.357961,-8.628075,1.653749,108431797906
51,-16.778471,-1.416551,2.323431,-7.867672,-5.520479,-1.947927,108431897882
52,-13.720445,-4.101298,-0.614955,-9.156106,-2.826691,-2.084688,108431997857
53,-8.104490,-4.639683,-0.222532,-9.394989,-2.335119,-1.565818,108432097833
54,-9.032906,-4.515256,-0.200997,-8.749371,-4.246601,-1.259081,108432197808
55,-12.825529,-3.651447,-1.890330,-6.913138,-6.931006,-0.583148,108432297795
56,-16.737795,-1.517050,-2.045863,-3.303248,-9.139063,1.317748,108432397760
57,-12.057433,-2.409572,-1.234696,0.006670,-9.416325,2.739192,108432497735
58,-10.537991,-2.541178,-1.349552,1.082324,-9.220586,3.159074,108432597711
59,-9.296116,-1.483550,0.629312,0.475556,-9.276406,3.145238,108432697686
0,-8.853443,-1.832902,1.641476,-2.545525,-9.101492,2.617924,108432797662
1,-13.222737,-0.263210,0.119641,-6.513278,-7.315285,0.483943,108432897638
2,-15.936199,-3.632305,-0.413958,-8.847816,-3.697913,-2.052308,108432997613
3,-12.045469,-4.718646,0.145962,-9.653007,-0.446766,-1.670405,108433097589
4,-8.922836,-4.589434,0.229711,-9.701640,-0.257230,-1.407974,108433197564
5,-12.911672,-5.601598,-0.318245,-9.359868,-2.517995,-1.490956,108433297540
6,-13.981262,-3.737589,-1.627119,-7.307791,-6.491115,-0.794986,108433397516
